,ecli,drug,relevant_countries,volume,volume_type,general_drug_type,general_volume_type,countries_present,verdict_date
2475,ECLI:NL:RBMNE:2021:4480,cocaine,"['Colombia', 'Bolivia']",N/A,N/A,harddrugs,undefined,"{'France': ['Frankrijk'], 'United States': ['Verenigde Staten'], 'Colombia': ['Colombia'], 'Bolivia': ['Bolivia'], 'Morocco': ['maroc', 'Marokko'], 'Belgium': ['Kassei']}",2021-09-16
2476,ECLI:NL:RBDHA:2018:14330,aceton,[],990,liter,precursor,liter,"{'Belgium': ['België', 'Lierweg', 'Luik'], 'Norway': ['Lier'], 'Palestine': ['Palenstein'], 'Italy': ['Florence'], 'United States': ['Wvmc']}",2018-06-12
2477,ECLI:NL:RBDHA:2018:14330,drugs,[],N/A,N/A,unspecified,undefined,"{'Belgium': ['België', 'Lierweg', 'Luik'], 'Norway': ['Lier'], 'Palestine': ['Palenstein'], 'Italy': ['Florence'], 'United States': ['Wvmc']}",2018-06-12
2478,ECLI:NL:RBDHA:2018:14330,methanol,[],990,liter,precursor,liter,"{'Belgium': ['België', 'Lierweg', 'Luik'], 'Norway': ['Lier'], 'Palestine': ['Palenstein'], 'Italy': ['Florence'], 'United States': ['Wvmc']}",2018-06-12
2479,ECLI:NL:RBDHA:2018:14330,mdma,[],N/A,N/A,harddrugs,undefined,"{'Belgium': ['België', 'Lierweg', 'Luik'], 'Norway': ['Lier'], 'Palestine': ['Palenstein'], 'Italy': ['Florence'], 'United States': ['Wvmc']}",2018-06-12
2480,ECLI:NL:RBDHA:2018:14330,metamfetamine,[],N/A,N/A,harddrugs,undefined,"{'Belgium': ['België', 'Lierweg', 'Luik'], 'Norway': ['Lier'], 'Palestine': ['Palenstein'], 'Italy': ['Florence'], 'United States': ['Wvmc']}",2018-06-12
2481,ECLI:NL:RBDHA:2018:14330,amfetamine,[],N/A,N/A,harddrugs,undefined,"{'Belgium': ['België', 'Lierweg', 'Luik'], 'Norway': ['Lier'], 'Palestine': ['Palenstein'], 'Italy': ['Florence'], 'United States': ['Wvmc']}",2018-06-12
2482,ECLI:NL:RBDHA:2018:14330,mdea,[],N/A,N/A,harddrugs,undefined,"{'Belgium': ['België', 'Lierweg', 'Luik'], 'Norway': ['Lier'], 'Palestine': ['Palenstein'], 'Italy': ['Florence'], 'United States': ['Wvmc']}",2018-06-12
2483,ECLI:NL:RBDHA:2018:14330,pmk,[],N/A,N/A,precursor,undefined,"{'Belgium': ['België', 'Lierweg', 'Luik'], 'Norway': ['Lier'], 'Palestine': ['Palenstein'], 'Italy': ['Florence'], 'United States': ['Wvmc']}",2018-06-12
2484,ECLI:NL:RBMNE:2020:81,hennep,[],N/A,N/A,softdrugs,undefined,"{'Morocco': ['Marokko'], 'Spain': ['Spanje']}",2020-01-13
2485,ECLI:NL:RBMNE:2020:81,hasj,[],N/A,N/A,softdrugs,undefined,"{'Morocco': ['Marokko'], 'Spain': ['Spanje']}",2020-01-13
2486,ECLI:NL:PHR:2016:889,cocaïne,"['Curaçao', 'Netherlands']",N/A,N/A,harddrugs,undefined,{'Curaçao': ['Curaçao']},2016-06-14
2487,ECLI:NL:PHR:2016:889,drugs,"['Curaçao', 'Netherlands']",N/A,N/A,unspecified,undefined,{'Curaçao': ['Curaçao']},2016-06-14
2488,ECLI:NL:GHSHE:2009:BX7214,drugs,[],N/A,N/A,unspecified,undefined,{'Belgium': ['België']},2009-12-18
2489,ECLI:NL:RBGRO:2008:BC6010,cocaine,[],N/A,N/A,harddrugs,undefined,"{'Germany': ['Duitsland'], 'Brazil': ['Brazilië'], 'Spain': ['Spanje'], 'Pakistan': ['G-13', 'G-15']}",2008-06-03
2490,ECLI:NL:RBGRO:2008:BC6010,cocaïne,['Netherlands'],100,gram,harddrugs,gr,"{'Germany': ['Duitsland'], 'Brazil': ['Brazilië'], 'Spain': ['Spanje'], 'Pakistan': ['G-13', 'G-15']}",2008-06-03
2491,ECLI:NL:RBMNE:2021:1571,cocaïne,['Netherlands'],N/A,N/A,harddrugs,undefined,"{'Morocco': ['Marokko'], 'France': ['Frankrijk'], 'Germany': ['Duitsland'], 'United Kingdom': ['beneden.43'], 'Belgium': ['Brussel', 'België']}",2021-01-04
2492,ECLI:NL:RBAMS:2014:7077,cocaïne,"['Netherlands', 'Belgium']",N/A,N/A,harddrugs,undefined,"{'Belgium': ['Kalmthout', 'België', 'België.3', 'Antwerpen', 'Hasselt', 'Anderlecht'], 'Germany': ['Kapellen'], 'Turkey': ['Turkije'], 'Ireland': ['Ierland'], 'China': ['China', 'China.20'], 'United States': ['Verenigde Staten'], 'Hong Kong': ['Hongkong'], 'Switzerland': ['Zwitserland'], 'Pakistan': ['Pakistaan'], 'Spain': ['Spanje']}",2014-11-07
2493,ECLI:NL:RBAMS:2014:7077,mdma,[],N/A,N/A,harddrugs,undefined,"{'Belgium': ['Kalmthout', 'België', 'België.3', 'Antwerpen', 'Hasselt', 'Anderlecht'], 'Germany': ['Kapellen'], 'Turkey': ['Turkije'], 'Ireland': ['Ierland'], 'China': ['China', 'China.20'], 'United States': ['Verenigde Staten'], 'Hong Kong': ['Hongkong'], 'Switzerland': ['Zwitserland'], 'Pakistan': ['Pakistaan'], 'Spain': ['Spanje']}",2014-11-07
2494,ECLI:NL:RBAMS:2014:7077,xtc,[],N/A,N/A,harddrugs,undefined,"{'Belgium': ['Kalmthout', 'België', 'België.3', 'Antwerpen', 'Hasselt', 'Anderlecht'], 'Germany': ['Kapellen'], 'Turkey': ['Turkije'], 'Ireland': ['Ierland'], 'China': ['China', 'China.20'], 'United States': ['Verenigde Staten'], 'Hong Kong': ['Hongkong'], 'Switzerland': ['Zwitserland'], 'Pakistan': ['Pakistaan'], 'Spain': ['Spanje']}",2014-11-07
2495,ECLI:NL:RBAMS:2014:7077,amfetamine,['Netherlands'],N/A,N/A,harddrugs,undefined,"{'Belgium': ['Kalmthout', 'België', 'België.3', 'Antwerpen', 'Hasselt', 'Anderlecht'], 'Germany': ['Kapellen'], 'Turkey': ['Turkije'], 'Ireland': ['Ierland'], 'China': ['China', 'China.20'], 'United States': ['Verenigde Staten'], 'Hong Kong': ['Hongkong'], 'Switzerland': ['Zwitserland'], 'Pakistan': ['Pakistaan'], 'Spain': ['Spanje']}",2014-11-07
2496,ECLI:NL:RBAMS:2014:7077,apaan,['Netherlands'],100,kilogram,precursor,kg,"{'Belgium': ['Kalmthout', 'België', 'België.3', 'Antwerpen', 'Hasselt', 'Anderlecht'], 'Germany': ['Kapellen'], 'Turkey': ['Turkije'], 'Ireland': ['Ierland'], 'China': ['China', 'China.20'], 'United States': ['Verenigde Staten'], 'Hong Kong': ['Hongkong'], 'Switzerland': ['Zwitserland'], 'Pakistan': ['Pakistaan'], 'Spain': ['Spanje']}",2014-11-07
2497,ECLI:NL:RBAMS:2014:7077,bmk,['Netherlands'],100,kilogram,precursor,kg,"{'Belgium': ['Kalmthout', 'België', 'België.3', 'Antwerpen', 'Hasselt', 'Anderlecht'], 'Germany': ['Kapellen'], 'Turkey': ['Turkije'], 'Ireland': ['Ierland'], 'China': ['China', 'China.20'], 'United States': ['Verenigde Staten'], 'Hong Kong': ['Hongkong'], 'Switzerland': ['Zwitserland'], 'Pakistan': ['Pakistaan'], 'Spain': ['Spanje']}",2014-11-07
2498,ECLI:NL:RBAMS:2014:7077,mierenzuur,[],N/A,N/A,precursor,undefined,"{'Belgium': ['Kalmthout', 'België', 'België.3', 'Antwerpen', 'Hasselt', 'Anderlecht'], 'Germany': ['Kapellen'], 'Turkey': ['Turkije'], 'Ireland': ['Ierland'], 'China': ['China', 'China.20'], 'United States': ['Verenigde Staten'], 'Hong Kong': ['Hongkong'], 'Switzerland': ['Zwitserland'], 'Pakistan': ['Pakistaan'], 'Spain': ['Spanje']}",2014-11-07
2499,ECLI:NL:RBAMS:2014:7077,aceton,[],N/A,N/A,precursor,undefined,"{'Belgium': ['Kalmthout', 'België', 'België.3', 'Antwerpen', 'Hasselt', 'Anderlecht'], 'Germany': ['Kapellen'], 'Turkey': ['Turkije'], 'Ireland': ['Ierland'], 'China': ['China', 'China.20'], 'United States': ['Verenigde Staten'], 'Hong Kong': ['Hongkong'], 'Switzerland': ['Zwitserland'], 'Pakistan': ['Pakistaan'], 'Spain': ['Spanje']}",2014-11-07
2500,ECLI:NL:RBAMS:2014:7077,methanol,[],N/A,N/A,precursor,undefined,"{'Belgium': ['Kalmthout', 'België', 'België.3', 'Antwerpen', 'Hasselt', 'Anderlecht'], 'Germany': ['Kapellen'], 'Turkey': ['Turkije'], 'Ireland': ['Ierland'], 'China': ['China', 'China.20'], 'United States': ['Verenigde Staten'], 'Hong Kong': ['Hongkong'], 'Switzerland': ['Zwitserland'], 'Pakistan': ['Pakistaan'], 'Spain': ['Spanje']}",2014-11-07
2501,ECLI:NL:RBAMS:2014:7077,drugs,['Netherlands'],N/A,N/A,unspecified,undefined,"{'Belgium': ['Kalmthout', 'België', 'België.3', 'Antwerpen', 'Hasselt', 'Anderlecht'], 'Germany': ['Kapellen'], 'Turkey': ['Turkije'], 'Ireland': ['Ierland'], 'China': ['China', 'China.20'], 'United States': ['Verenigde Staten'], 'Hong Kong': ['Hongkong'], 'Switzerland': ['Zwitserland'], 'Pakistan': ['Pakistaan'], 'Spain': ['Spanje']}",2014-11-07
2502,ECLI:NL:RBAMS:2014:7077,xtc/mdma,['Netherlands'],N/A,N/A,harddrugs,undefined,"{'Belgium': ['Kalmthout', 'België', 'België.3', 'Antwerpen', 'Hasselt', 'Anderlecht'], 'Germany': ['Kapellen'], 'Turkey': ['Turkije'], 'Ireland': ['Ierland'], 'China': ['China', 'China.20'], 'United States': ['Verenigde Staten'], 'Hong Kong': ['Hongkong'], 'Switzerland': ['Zwitserland'], 'Pakistan': ['Pakistaan'], 'Spain': ['Spanje']}",2014-11-07
2503,ECLI:NL:RBLIM:2013:9592,harddrugs,['France'],N/A,N/A,harddrugs,undefined,"{'France': ['Frankrijk'], 'Belgium': ['Luik', 'Brussel', 'Antwerpen'], 'Morocco': ['Marokko'], 'United States': ['Mississippi']}",2013-11-20
2504,ECLI:NL:RBLIM:2013:9592,drugs,[],N/A,N/A,unspecified,undefined,"{'France': ['Frankrijk'], 'Belgium': ['Luik', 'Brussel', 'Antwerpen'], 'Morocco': ['Marokko'], 'United States': ['Mississippi']}",2013-11-20
2505,ECLI:NL:RBOBR:2022:300,cocaïne,['Spain'],N/A,N/A,harddrugs,undefined,"{'Spain': ['Spanje'], 'France': ['Frankrijk', 'Roubaix']}",2022-01-02
2506,ECLI:NL:RBGEL:2020:3905,cocaïne,"['Curaçao', 'Netherlands']",72118,kilogram,harddrugs,kg,{'Curaçao': ['Curaçao']},2020-03-08
2507,ECLI:NL:PHR:2018:195,cocaïne,"['Netherlands', 'United Kingdom']",350,kilogram,harddrugs,kg,"{'United Kingdom': ['Groot-Brittannië', 'Engeland']}",2018-01-23
2508,ECLI:NL:PHR:2018:195,drugs,['United Kingdom'],N/A,N/A,unspecified,undefined,"{'United Kingdom': ['Groot-Brittannië', 'Engeland']}",2018-01-23
2509,ECLI:NL:PHR:2018:195,hasj,['United Kingdom'],N/A,N/A,softdrugs,undefined,"{'United Kingdom': ['Groot-Brittannië', 'Engeland']}",2018-01-23
2510,ECLI:NL:RBROT:2017:1852,cocaïne,"['Panama', 'Netherlands']",N/A,N/A,harddrugs,undefined,"{'Panama': ['Panama'], 'Chile': ['Antofagasta'], 'Belgium': ['België']}",2017-03-15
2511,ECLI:NL:RBROT:2017:1852,drugs,[],N/A,N/A,unspecified,undefined,"{'Panama': ['Panama'], 'Chile': ['Antofagasta'], 'Belgium': ['België']}",2017-03-15
2512,ECLI:NL:GHARL:2016:2810,drugs,['Suriname'],N/A,N/A,unspecified,undefined,{'Suriname': ['Suriname']},2016-08-04
2513,ECLI:NL:PHR:2011:BP7871,heroïne,"['Turkey', 'United Kingdom', 'Netherlands']",N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Groot-Brittannië', 'Manchester', 'Engeland'], 'Turkey': ['Turkije']}",2011-12-07
2514,ECLI:NL:PHR:2011:BP7871,drugs,"['Turkey', 'United Kingdom', 'Netherlands']",N/A,N/A,unspecified,undefined,"{'United Kingdom': ['Groot-Brittannië', 'Manchester', 'Engeland'], 'Turkey': ['Turkije']}",2011-12-07
2515,ECLI:NL:PHR:2009:BI7084,drugs,[],N/A,N/A,unspecified,undefined,"{'Lithuania': ['Litouwen'], 'United Kingdom': ['Rusland'], 'Portugal': ['Portugal'], 'United States': ['Verenigde Staten']}",2009-06-10
2516,ECLI:NL:PHR:2009:BI7084,heroïne,[],N/A,N/A,harddrugs,undefined,"{'Lithuania': ['Litouwen'], 'United Kingdom': ['Rusland'], 'Portugal': ['Portugal'], 'United States': ['Verenigde Staten']}",2009-06-10
2517,ECLI:NL:RBMNE:2016:6905,cocaïne,['Netherlands'],57,kilogram,harddrugs,kg,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2518,ECLI:NL:RBMNE:2016:6905,heroïne,['Netherlands'],3,kilogram,harddrugs,kg,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2519,ECLI:NL:RBMNE:2016:6905,harddrugs,"['Netherlands', 'United Kingdom']",N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2520,ECLI:NL:RBMNE:2016:6905,cocaïnetransporten,[],N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2521,ECLI:NL:RBMNE:2016:6907,cocaïne,['Netherlands'],57,kilogram,harddrugs,kg,"{'United Kingdom': ['Groot-Brittannië', 'Verenigd Koninkrijk', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', '.174', 'USA']}",2016-12-22
2522,ECLI:NL:RBMNE:2016:6907,heroïne,['Netherlands'],3,kilogram,harddrugs,kg,"{'United Kingdom': ['Groot-Brittannië', 'Verenigd Koninkrijk', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', '.174', 'USA']}",2016-12-22
2523,ECLI:NL:RBMNE:2016:6907,drugs,[],N/A,N/A,unspecified,undefined,"{'United Kingdom': ['Groot-Brittannië', 'Verenigd Koninkrijk', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', '.174', 'USA']}",2016-12-22
2524,ECLI:NL:RBMNE:2016:6907,harddrugs,"['Netherlands', 'United Kingdom']",N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Groot-Brittannië', 'Verenigd Koninkrijk', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', '.174', 'USA']}",2016-12-22
2525,ECLI:NL:RBMNE:2016:6907,cocaïnetransporten,[],N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Groot-Brittannië', 'Verenigd Koninkrijk', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', '.174', 'USA']}",2016-12-22
2526,ECLI:NL:RBMNE:2016:6900,cocaïne,['Netherlands'],57,kilogram,harddrugs,kg,"{'Portugal': ['Portugal'], 'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA'], 'Germany': ['Soest']}",2016-12-22
2527,ECLI:NL:RBMNE:2016:6900,heroïne,['Netherlands'],3,kilogram,harddrugs,kg,"{'Portugal': ['Portugal'], 'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA'], 'Germany': ['Soest']}",2016-12-22
2528,ECLI:NL:RBMNE:2016:6900,harddrugs,"['Netherlands', 'United Kingdom']",N/A,N/A,harddrugs,undefined,"{'Portugal': ['Portugal'], 'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA'], 'Germany': ['Soest']}",2016-12-22
2529,ECLI:NL:RBMNE:2016:6900,cocaïnetransporten,[],N/A,N/A,harddrugs,undefined,"{'Portugal': ['Portugal'], 'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA'], 'Germany': ['Soest']}",2016-12-22
2530,ECLI:NL:RBMNE:2016:7022,cocaïne,['Netherlands'],57,kilogram,harddrugs,kg,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2531,ECLI:NL:RBMNE:2016:7022,heroïne,['Netherlands'],3,kilogram,harddrugs,kg,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2532,ECLI:NL:RBMNE:2016:7022,harddrugs,"['Netherlands', 'United Kingdom']",N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2533,ECLI:NL:RBMNE:2016:7022,cocaïnetransporten,[],N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2534,ECLI:NL:RBMNE:2016:7020,cocaïne,['Netherlands'],57,kilogram,harddrugs,kg,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2535,ECLI:NL:RBMNE:2016:7020,heroïne,['Netherlands'],3,kilogram,harddrugs,kg,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2536,ECLI:NL:RBMNE:2016:7020,harddrugs,"['Netherlands', 'United Kingdom']",N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2537,ECLI:NL:RBMNE:2016:7020,cocaïnetransporten,[],N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Verenigd Koninkrijk', 'Bristol', 'Engeland', 'UK', 'Bescot'], 'France': ['Calais', 'Frankrijk'], 'Belgium': ['België', 'Hoogstraten'], 'United States': ['Hoogland', 'Harwich', 'USA']}",2016-12-22
2538,ECLI:NL:RBHAA:2011:BT1560,cocaïne,"['Curaçao', 'Netherlands']",N/A,N/A,harddrugs,undefined,{'Curaçao': ['Curaçao']},2011-12-09
2539,ECLI:NL:GHSHE:2017:1084,amfetamine,['Netherlands'],113,kilogram,harddrugs,kg,"{'Norway': ['Bergen'], 'China': ['China'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Curaçao': ['Curaçao'], 'Luxembourg': ['Luxemburg']}",2017-03-20
2540,ECLI:NL:GHSHE:2017:1084,lsd,"['Netherlands', 'China', 'Philippines']",N/A,N/A,harddrugs,undefined,"{'Norway': ['Bergen'], 'China': ['China'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Curaçao': ['Curaçao'], 'Luxembourg': ['Luxemburg']}",2017-03-20
2541,ECLI:NL:GHSHE:2017:1084,mdma,['Netherlands'],N/A,N/A,harddrugs,undefined,"{'Norway': ['Bergen'], 'China': ['China'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Curaçao': ['Curaçao'], 'Luxembourg': ['Luxemburg']}",2017-03-20
2542,ECLI:NL:GHSHE:2017:1084,benzylmethylketon,"['China', 'Philippines']",N/A,N/A,precursor,undefined,"{'Norway': ['Bergen'], 'China': ['China'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Curaçao': ['Curaçao'], 'Luxembourg': ['Luxemburg']}",2017-03-20
2543,ECLI:NL:GHSHE:2017:1084,bmk,"['China', 'Philippines']",N/A,N/A,precursor,undefined,"{'Norway': ['Bergen'], 'China': ['China'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Curaçao': ['Curaçao'], 'Luxembourg': ['Luxemburg']}",2017-03-20
2544,ECLI:NL:GHSHE:2017:1084,piperonylmethylketon,"['China', 'Philippines']",N/A,N/A,precursor,undefined,"{'Norway': ['Bergen'], 'China': ['China'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Curaçao': ['Curaçao'], 'Luxembourg': ['Luxemburg']}",2017-03-20
2545,ECLI:NL:GHSHE:2017:1084,pmk,"['China', 'Philippines']",N/A,N/A,precursor,undefined,"{'Norway': ['Bergen'], 'China': ['China'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Curaçao': ['Curaçao'], 'Luxembourg': ['Luxemburg']}",2017-03-20
2546,ECLI:NL:RBROT:2020:9213,cocaïne,['Colombia'],N/A,N/A,harddrugs,undefined,"{'Colombia': ['Colombia'], 'France': ['Duinkerke']}",2020-07-10
2547,ECLI:NL:GHARL:2020:7153,cocaïne,"['Netherlands', 'Curaçao']",900,gram,harddrugs,gr,{'Curaçao': ['Curaçao']},2020-09-16
2548,ECLI:NL:RBROT:2014:3577,pillen,['Netherlands'],N/A,N/A,unspecified,undefined,{'Germany': ['Duitsland']},2014-08-05
2549,ECLI:NL:RBROT:2014:3577,34-methyleendioxymethamfetamine,['Netherlands'],N/A,N/A,harddrugs,undefined,{'Germany': ['Duitsland']},2014-08-05
2550,ECLI:NL:RBROT:2014:3577,mdma,['Netherlands'],N/A,N/A,harddrugs,undefined,{'Germany': ['Duitsland']},2014-08-05
2551,ECLI:NL:RBALM:2010:BL2944,amfetamine,"['Netherlands', 'United Kingdom']",500,kilogram,harddrugs,kg,"{'United Kingdom': ['Groot-Brittannië', 'Engeland']}",2010-01-29
2552,ECLI:NL:RBALM:2010:BL2944,speed,['United Kingdom'],N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Groot-Brittannië', 'Engeland']}",2010-01-29
2553,ECLI:NL:PHR:2004:AO4255,xtc,['Netherlands'],N/A,N/A,harddrugs,undefined,"{'United States': ['Verenigde Staten van Amerika', 'Verenigde Staten', 'New York', 'Washington D.C.']}",2004-03-30
2554,ECLI:NL:PHR:2004:AO4255,pillen,[],N/A,N/A,unspecified,undefined,"{'United States': ['Verenigde Staten van Amerika', 'Verenigde Staten', 'New York', 'Washington D.C.']}",2004-03-30
2555,ECLI:NL:PHR:2004:AO4255,drugs,['Netherlands'],N/A,N/A,unspecified,undefined,"{'United States': ['Verenigde Staten van Amerika', 'Verenigde Staten', 'New York', 'Washington D.C.']}",2004-03-30
2556,ECLI:NL:RBOVE:2021:2406,harddrugs,[],N/A,N/A,harddrugs,undefined,"{'Mexico': ['Mexico'], 'Slovakia': ['Košice'], 'Czechia': ['Karlsbad']}",2021-06-15
2557,ECLI:NL:RBNHO:2021:3581,drugs,"['Ireland', 'United Kingdom', 'Belgium']",N/A,N/A,unspecified,undefined,"{'Ireland': ['Ierland', 'Dublin'], 'Spain': ['Spanje'], 'Greece': ['Salamis'], 'United Kingdom': ['Verenigd Koninkrijk', 'Engeland'], 'Norway': ['Noorwegen']}",2021-04-29
2558,ECLI:NL:RBNHO:2021:3581,cocaïne,"['Netherlands', 'Ireland']",49,kilogram,harddrugs,kg,"{'Ireland': ['Ierland', 'Dublin'], 'Spain': ['Spanje'], 'Greece': ['Salamis'], 'United Kingdom': ['Verenigd Koninkrijk', 'Engeland'], 'Norway': ['Noorwegen']}",2021-04-29
2559,ECLI:NL:PHR:2005:AR2425,drugs,[],N/A,N/A,unspecified,undefined,"{'United Kingdom': ['Verenigd Koninkrijk', 'Londen', 'Engeland', 'Schots'], 'Belgium': ['België']}",2005-01-18
2560,ECLI:NL:GHARN:2008:BC5867,heroïne,"['Belgium', 'Netherlands', 'United Kingdom']",6,kilo,harddrugs,kg,"{'United Kingdom': ['Engeland', 'Londen', 'Verenigd Koninkrijk'], 'United States': ['Ipswich'], 'Belgium': ['België', 'Hasselt', 'Leuven'], 'Austria': ['Oostenrijk'], 'Germany': ['Düsseldorf']}",2008-12-02
2561,ECLI:NL:GHARN:2008:BC5867,ghb,['Belgium'],N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Engeland', 'Londen', 'Verenigd Koninkrijk'], 'United States': ['Ipswich'], 'Belgium': ['België', 'Hasselt', 'Leuven'], 'Austria': ['Oostenrijk'], 'Germany': ['Düsseldorf']}",2008-12-02
2562,ECLI:NL:GHARN:2008:BC5867,drugs,['United Kingdom'],N/A,N/A,unspecified,undefined,"{'United Kingdom': ['Engeland', 'Londen', 'Verenigd Koninkrijk'], 'United States': ['Ipswich'], 'Belgium': ['België', 'Hasselt', 'Leuven'], 'Austria': ['Oostenrijk'], 'Germany': ['Düsseldorf']}",2008-12-02
2563,ECLI:NL:GHARN:2008:BC5867,harddrugs,['United Kingdom'],N/A,N/A,harddrugs,undefined,"{'United Kingdom': ['Engeland', 'Londen', 'Verenigd Koninkrijk'], 'United States': ['Ipswich'], 'Belgium': ['België', 'Hasselt', 'Leuven'], 'Austria': ['Oostenrijk'], 'Germany': ['Düsseldorf']}",2008-12-02
2564,ECLI:NL:RBROT:2022:3050,cocaïne,['Ecuador'],30,kilogram,harddrugs,kg,"{'Ecuador': ['Ecuador', 'Guayaquil']}",2022-04-22
